"","x"
"Scranton--Wilkes-Barre--Hazleton, PA",0.512599306635686
"Searcy, AR",0.085828141787887
"Seattle-Tacoma-Bellevue, WA",0.105749406300261
"Sebastian-Vero Beach, FL",0.345735284470545
"Sebring, FL",0.128809057874113
"Sedalia, MO",0.215452147984373
"Selinsgrove, PA",0.175048827098523
"Selma, AL",0.384531887108769
"Seneca, SC",0.470847922431461
"Seneca Falls, NY",0.0566489220351454
"Sevierville, TN",0.364155019656156
"Seymour, IN",0.00229616354064976
"Shawano, WI",0.312376544363668
"Shawnee, OK",0.217958474173766
"Sheboygan, WI",0.0622066169481822
"Shelby, NC",0.0836054175897301
"Shelbyville, TN",0.288468535356222
"Shelton, WA",0.569344106184561
"Sherman-Denison, TX",0.274002227587444
"Show Low, AZ",0.157077785912522
"Shreveport-Bossier City, LA",0.539876967249072
"Sidney, OH",0.000349309268326548
"Sierra Vista-Douglas, AZ",0.46928732747773
"Sikeston, MO",0.530715403425743
"Silver City, NM",0.371651949614128
"Sioux City, IA-NE-SD",0.360491026527344
"Sioux Falls, SD",0.256545611924474
"Somerset, KY",0.0976604628650243
"Somerset, PA",0.202337868548605
"Sonora, CA",0.130033622135584
"South Bend-Mishawaka, IN-MI",0.106731601608897
"Spartanburg, SC",0.416190652101249
"Spearfish, SD",0.134527050337728
"Spirit Lake, IA",0.406119293111148
"Spokane-Spokane Valley, WA",0.491729574253174
"Springfield, IL",0.452635270232619
"Springfield, MA",0.18959854066783
"Springfield, MO",0.124358910323006
"Springfield, OH",0.0561308024676451
"Starkville, MS",2.02188310055584e-05
"State College, PA",0.0434021112057528
"Statesboro, GA",0.00376125595395282
"Staunton-Waynesboro, VA",0.475502099763021
"Steamboat Springs, CO",0.259109676783231
"Stephenville, TX",0.460694420658614
"Sterling, CO",0.195798534615866
"Sterling, IL",0.0795206010859872
"Stevens Point, WI",0.204375327729016
"Stillwater, OK",0.00277853882318357
"Stockton-Lodi, CA",0.0787188503384461
"Storm Lake, IA",0.176319292170394
"Sturgis, MI",0.000788496618982504
"Sulphur Springs, TX",0.115017862289229
"Summerville, GA",0.29674011739653
"Summit Park, UT",0.444030606944862
"Sumter, SC",0.0889710832472002
"Sunbury, PA",0.123189542324344
"Susanville, CA",0.38790621715604
"Syracuse, NY",0.401007811064341
"Tahlequah, OK",0.0488775565760813
"Talladega-Sylacauga, AL",0.0447360567108511
"Tallahassee, FL",0.142850178947095
"Tampa-St. Petersburg-Clearwater, FL",0.265128684992777
"Taos, NM",0.259649145890095
"Terre Haute, IN",0.486671228873531
"Texarkana, TX-AR",0.024729136366494
"The Dalles, OR",0.244593578669663
"The Villages, FL",0.545485629878188
"Thomaston, GA",0.143319462135476
"Thomasville, GA",0.120074806118669
"Tiffin, OH",0.131220560556988
"Tifton, GA",0.221301484564245
"Toccoa, GA",0.112953254936313
"Toledo, OH",0.0245765608825166
"Topeka, KS",0.471984065733821
"Torrington, CT",0.176610153151074
"Traverse City, MI",0.230547170801732
"Trenton, NJ",0.0201246168777098
"Troy, AL",0.117461080594069
"Truckee-Grass Valley, CA",0.0734541222207735
"Tucson, AZ",0.299994593586943
"Tullahoma-Manchester, TN",0.232655175268123
"Tulsa, OK",0.220939649470556
"Tupelo, MS",0.589981408285702
"Tuscaloosa, AL",0.053376432456663
"Twin Falls, ID",0.474759932242704
"Tyler, TX",0.0497901641014359
"Ukiah, CA",0.646276194660773
"Union City, TN-KY",0.190940618706982
"Urbana, OH",0.000372161496381751
"Utica-Rome, NY",0.479310799839117
"Uvalde, TX",0.0070199200145038
"Valdosta, GA",0.266397474518102
"Vallejo-Fairfield, CA",0.451392297393252
"Valley, AL",0.0315886998734798
"Van Wert, OH",0.00106515345586999
"Vermillion, SD",1.53206541847473e-05
"Vicksburg, MS",0.0143532496670579
"Victoria, TX",0.372411533256862
"Vidalia, GA",0.0929641584467596
"Vincennes, IN",0.34804048406006
"Vineland-Bridgeton, NJ",0.0680181558567723
"Virginia Beach-Norfolk-Newport News, VA-NC",0.499244023640717
"Visalia-Porterville, CA",0.00262032813254787
"Wabash, IN",0.108200224701609
"Waco, TX",0.028195191047296
"Walla Walla, WA",0.347923155560735
"Wapakoneta, OH",0.00725816762865439
"Warner Robins, GA",0.37320308123033
"Warren, PA",0.131187414437983
"Warrensburg, MO",0.0658975901144108
"Warsaw, IN",0.0885430118968156
"Washington, IN",0.382924196921866
"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.0632977646574131
"Washington Court House, OH",0.00239085382102611
"Waterloo-Cedar Falls, IA",0.157985006742864
"Watertown, SD",0.0420585597609101
"Watertown-Fort Atkinson, WI",0.142846220996879
"Watertown-Fort Drum, NY",0.504090585168707
"Wauchula, FL",0.0925396353367836
"Wausau, WI",0.428711716013863
"Waycross, GA",0.0548827844461762
"Weatherford, OK",0.357080221640264
"Weirton-Steubenville, WV-OH",0.0416374760370509
"Wenatchee, WA",0.204160209518328
"West Plains, MO",0.25620324787815
"Wheeling, WV-OH",0.0096508050243812
"Whitewater-Elkhorn, WI",0.296866815472101
"Wichita, KS",0.220162266416047
"Wichita Falls, TX",0.513988175858443
"Williamsport, PA",0.352589814715844
"Williston, ND",0.303565736213263
"Willmar, MN",0.0246800490278889
"Wilmington, NC",0.168508756171352
"Wilmington, OH",0.00546745777276381
"Wilson, NC",0.12148165781058
"Winchester, VA-WV",0.384136749715871
"Winnemucca, NV",0.0278466874672234
"Winona, MN",0.542183943901921
"Winston-Salem, NC",0.506996628413334
"Wisconsin Rapids-Marshfield, WI",0.549027958462046
"Wooster, OH",0.0297124290398503
"Worcester, MA-CT",0.39458906131267
"Yakima, WA",0.202650634976069
"Yankton, SD",0.0943458012023768
"York-Hanover, PA",0.0470566963238008
"Youngstown-Warren-Boardman, OH-PA",0.358736500032409
"Yuba City, CA",0.35962766939448
"Yuma, AZ",0.0429094582849591
"Zanesville, OH",0.0191088552117354
