GEOID,ME,MELSAD,AQI_Good,Bachelor_Over_25,Per_Poverty,Gini,non_migration,Per_Sev_Hous,Xstreamlengthimpaired,Per_Avg_Land_Cov,poor_health_percent,Z_Water_Index,GHG_Percap,UNEMPLOY,FOOD_INS,VIO_CRIME,broadband_access,Female_Inequality,Black_equality,Hispanic_equality,Asian_equality
23180,"Frankfort, KY","Frankfort, KY Micro Area",0.78,25.9,12.7,39.81,82.9,12.94,21.7,42.54,16.86,0.03,20.17,0.0763,13.2739022,213.358493,0.108,0.991,0.867015639,1.388678723,0.667244387
23340,"Fremont, NE","Fremont, NE Micro Area",0.93,19,13.2,43,84.9,9.56,10.39,17.16,13.5,0.17,19.22,0.0426,11.2,196.758943,0.72,0.976,0.707190709,1.20781058,0.566166065
23380,"Fremont, OH","Fremont, OH Micro Area",0.77,15.2,13.6,41.3,88.7,11.79,73.62,4.83,17.4,0.04,22.5,0.0625,11.4,185.133759,0.071,0.972,0.548944697,1.100664834,0.791703958
23420,"Fresno, CA","Fresno, CA Metro Area",0.21,20.1,25.4,48.01,84.4,27.83,5.43,53.59,23.4,0.2,8.14,0.1191,14.5,541.779216,0.137,0.985,0.619709228,0.822127578,0.590006257
23460,"Gadsden, AL","Gadsden, AL Metro Area",0.69,16.9,17.9,44.41,84.6,12.19,8.38,56.88,22.7,0.01,16.75,0.0846,15.2,603.96262,0.077,0.947,0.770070997,1.6176236,0.680670893
23500,"Gaffney, SC","Gaffney, SC Micro Area",0.85,15,22,50.23,89.1,13.01,14.88,55.26,22.6,0.1,28.79,0.0874,15,389.647276,0.108,0.934,0.811769649,0.994161931,0.622648373
23540,"Gainesville, FL","Gainesville, FL Metro Area",0.9,39.4,23.1,51.22,77.3,20.7,17.22,55.67,14.77,0.14,12.95,0.0716,19.5880964,545.706612,0.42,0.99,0.622948955,1.124244579,0.83703103
23580,"Gainesville, GA","Gainesville, GA Metro Area",0.69,23.5,16.1,45.23,86.6,18.28,10.87,55.26,14.6,0.06,13.51,0.0572,8.3,315.912848,0.035,0.949,0.664186236,0.953914472,0.575225582
23660,"Galesburg, IL","Galesburg, IL Micro Area",0.83,17.9,18.1,44.38,90.1,11.74,8.4,10.29,14.8,0,16.43,0.0682,13.8,354.787355,0.123,0.95,0.503690387,1.721926029,0.697316011
23700,"Gallup, NM","Gallup, NM Micro Area",0.81,10.8,37.5,51.8,92,29.11,1.45,96.82,17.4,0.27,18.11,0.1572,27.3,710.154816,0.691,1.032,0.855384701,1.187098165,0.680201986
23780,"Garden City, KS","Garden City, KS Micro Area",0.93,16.9,15.9,41.21,86.5,14.41,12.92,35.93,14.78,0.21,25.39,0.046,6.97718546,470.87943,0.052,0.947,0.643580751,0.697571299,0.616268034
23820,"Gardnerville Ranchos, NV","Gardnerville Ranchos, NV Micro Area",0.82,27.2,9.8,44.68,85.1,16.08,5.76,93.35,14.8,0.14,13.57,0.0748,11.8,151.68316,0.047,0.959,0.532997827,0.928232043,0.623541039
23860,"Georgetown, SC","Georgetown, SC Micro Area",0.99,27.1,18.7,49.28,88.4,16.27,10.12,50.32,16.1,0.18,15.7,0.0946,15.4,477.412815,0.108,0.964,0.613500908,0.68145008,0.739567476
23900,"Gettysburg, PA","Gettysburg, PA Metro Area",0.73,22.1,8.8,39.98,88.4,12.11,19.8,43.65,13,0.06,19.98,0.0552,8.6,133.523146,0.102,0.968,0.80073321,0.997022902,0.623795301
23940,"Gillette, WY","Gillette, WY Micro Area",0.68,18.5,9.4,37.44,80.4,9.42,3.62,73.26,12.6,0.27,17.21,0.0467,12.2,278.073117,0.209,0.922,0.668838202,NA,0.784280934
23980,"Glasgow, KY","Glasgow, KY Micro Area",0.78,15.5,22.9,43.76,87.3,13.36,13.04,42.54,23.97,0.04,18.81,0.0752,14.9875084,113.021601,0.699,0.979,0.84569506,2.221014346,0.953084413
24020,"Glens Falls, NY","Glens Falls, NY Metro Area",0.89,24.7,11.3,42.92,86.6,16.25,27.06,47.59,14.56,0.03,25.14,0.07,10.3953834,139.668725,0.139,0.966,0.550822521,1.162147997,0.600269847
24060,"Glenwood Springs, CO","Glenwood Springs, CO Micro Area",0.72,38.3,9,47.41,83.7,21.83,12.05,92.48,12.26,0.04,20.58,0.0603,9.70401517,159.49798,0.213,0.959,0.573156856,0.87887823,0.57941371
24100,"Gloversville, NY","Gloversville, NY Micro Area",0.89,17.7,16,42.67,88.4,15.33,28.34,54.62,18.1,0.05,21.21,0.0803,12.2,204.072167,0.08,0.976,0.633451309,1.073450358,0.644488524
24140,"Goldsboro, NC","Goldsboro, NC Metro Area",0.61,19.7,21.2,45.96,83.1,16.68,10.22,60.8,18,0.16,39.97,0.1177,18.4,407.017256,0.026,1.002,0.729382314,0.955250158,0.586986274
24220,"Grand Forks, ND-MN","Grand Forks, ND-MN Metro Area",0.89,30.8,15.5,46.7,79.6,14.86,14,11.23,10.81,0.09,18.29,0.0363,10.183884,227.517016,0.284,0.985,0.722038326,1.10823103,0.713214774
24260,"Grand Island, NE","Grand Island, NE Metro Area",0.93,20.3,12.3,42.38,85.6,13.72,8.89,30.69,13.45,0.18,22.95,0.0481,10.3810359,236.387806,0.475,0.95,0.70585476,1.008131447,0.65429893
24300,"Grand Junction, CO","Grand Junction, CO Metro Area",0.67,27.2,16,44.73,80.2,16.93,14.7,92.48,14.1,0.08,12.86,0.0872,13.8,347.934665,0.069,0.969,0.749164725,1.15512003,0.693131494
24340,"Grand Rapids-Wyoming, MI","Grand Rapids-Wyoming, MI Metro Area",0.72,31.8,12.4,44.31,83.9,13.77,77.8,39.21,11.36,0.06,13.86,0.0615,10.6186752,326.232807,0.227,0.957,0.62079306,0.96406336,0.664790323
24380,"Grants, NM","Grants, NM Micro Area",0.81,12.4,28.5,44.83,87.1,19.39,1.49,96.82,21.9,0.29,25.65,0.1078,19.6,543.139198,0.962,1.033,0.857454472,1.022816206,0.715557285
24420,"Grants Pass, OR","Grants Pass, OR Metro Area",0.76,17.6,18.6,48.02,83.7,22.68,45.73,83.67,17.2,0,9.96,0.163,15.6,222.5331,0.178,0.972,0.7779247,1.413344837,0.809105427
24460,"Great Bend, KS","Great Bend, KS Micro Area",0.93,16.9,15.7,44.94,81.9,12.03,21.24,30.69,16,0.08,27.34,0.0554,12.8,363.980491,0.091,0.967,0.616545313,2.100538384,0.56939898
24500,"Great Falls, MT","Great Falls, MT Metro Area",0.89,27.3,13.1,47.2,82.1,12.79,7.69,64.83,14.2,0.16,11.05,0.0501,12.8,241.44504,0.151,0.967,1.000060302,1.287340986,0.847634612
24540,"Greeley, CO","Greeley, CO Metro Area",0.64,27,11.2,42.1,82.1,16.29,14.42,41.17,15.4,0.18,17.1,0.0602,8.9,272.777543,0.201,0.975,0.756634467,1.016462764,0.648755268
24580,"Green Bay, WI","Green Bay, WI Metro Area",0.76,27.1,10.9,42.75,86,13.12,16.59,33.03,13.72,0.07,15.38,0.0525,9.58149883,210.877952,0.37,0.985,0.576729758,0.945749725,0.645800338
24620,"Greeneville, TN","Greeneville, TN Micro Area",0.76,15,17.2,45.68,87.3,11.83,23.06,61.31,20.7,0.05,13.21,0.0798,13.5,317.167997,0.057,1.006,0.677718364,1.547661114,0.679871479
24640,"Greenfield Town, MA","Greenfield Town, MA Micro Area",0.84,36.8,10.9,45.14,87.8,15.71,26.32,56.45,10.3,0.06,24.36,0.0612,9,406.742669,0.216,0.994,0.862374648,1.046485399,0.769549716
24660,"Greensboro-High Point, NC","Greensboro-High Point, NC Metro Area",0.75,28.5,16.9,47.19,86.9,16,10.23,55.26,15.06,0.07,14.41,0.0771,16.5735299,372.05988,0.027,0.992,0.734974197,0.898896643,0.62514559
24740,"Greenville, MS","Greenville, MS Micro Area",0.91,19,33.7,53.8,88.1,19.84,14.76,24.14,20.8,0.05,14.37,0.1972,30.1,282.697621,0.232,0.998,0.65067519,1.09255189,0.648102873
24780,"Greenville, NC","Greenville, NC Metro Area",0.87,30.9,24.3,50.15,77.9,21.48,8.86,55.44,16.5,0.17,11.5,0.1149,20.8,414.166271,0.094,0.999,0.630959558,1.102338532,0.613886818
24820,"Greenville, OH","Greenville, OH Micro Area",0.77,14.2,11.6,40.08,88.5,12.46,34.69,5.91,19.1,0,34,0.0608,12.1,114.274054,0.165,0.942,0.740825808,1.800740094,0.944472363
24860,"Greenville-Anderson-Mauldin, SC","Greenville-Anderson-Mauldin, SC Metro Area",0.7,27.8,15.1,46.37,84.7,13.89,15.44,63.95,15.96,0.09,13.75,0.0717,11.6292215,522.64972,0.158,0.958,0.699207809,1.109608515,0.69798479
24900,"Greenwood, MS","Greenwood, MS Micro Area",0.91,17.5,33.5,52.97,92.1,19.21,11.84,42.48,21.77,0.05,16.37,0.1194,28.3392815,455.700846,0.478,0.995,0.624731048,1.669260128,0.677412227
24940,"Greenwood, SC","Greenwood, SC Micro Area",0.96,21,23.8,47.54,86.4,15.14,12.69,55.26,18.44,0.1,17.34,0.1091,16.3359708,545.285812,0.526,0.971,0.612346702,1.17129118,0.666401557
25060,"Gulfport-Biloxi-Pascagoula, MS","Gulfport-Biloxi-Pascagoula, MS Metro Area",0.79,21.5,18.1,44,82.8,16.76,17,55.67,19.8,0.01,28.23,0.092,16.5447556,215.876045,0.172,0.97,0.701422596,0.893367192,0.829316462
25100,"Guymon, OK","Guymon, OK Micro Area",0.77,20.8,16.8,40.81,84.4,16.31,3.91,63.27,12.5,0.41,16.3,0.0293,7.5,195.645745,0.964,0.982,0.735802398,0.877326513,0.696773
25180,"Hagerstown-Martinsburg, MD-WV","Hagerstown-Martinsburg, MD-WV Metro Area",0.71,21.1,12.9,42.19,86.1,14.4,23.77,61.31,15.38,0.05,15.98,0.0813,10.9731388,249.377333,0.066,0.97,0.709799777,1.156698052,0.764520664
25200,"Hailey, ID","Hailey, ID Micro Area",0.92,34.4,14.4,46.53,88.7,17.89,14.03,81.51,9.79,0.02,14.02,0.0392,10.3531852,167.302409,0.644,0.962,NA,1.185722317,0.611399927
25220,"Hammond, LA","Hammond, LA Metro Area",0.9,19.9,21.9,46.22,84.4,18.21,19.9,44.49,22.8,0.05,14.68,0.0978,16.7,870.302865,0.102,0.961,0.667355482,1.112578477,0.733030336
25260,"Hanford-Corcoran, CA","Hanford-Corcoran, CA Metro Area",0.24,13,20.9,43.91,79.9,24.68,4.92,33.43,26.9,0.2,11.52,0.1169,13.6,443.377239,0.299,0.989,0.711898233,1.142312434,0.602508335
25300,"Hannibal, MO","Hannibal, MO Micro Area",0.85,18.8,17,41.59,87.3,11.22,7.44,14.29,15.02,0.02,23.46,0.0615,14.2791086,242.473448,0.492,0.959,0.734745141,1.418718164,0.946700291
25420,"Harrisburg-Carlisle, PA","Harrisburg-Carlisle, PA Metro Area",0.54,30.9,10.5,43.29,85.1,13.02,19.8,45.76,12.24,0.07,12.76,0.0561,11.5952044,247.062717,0.125,0.964,0.669402082,1.128900387,0.699801626
25460,"Harrison, AR","Harrison, AR Micro Area",0.93,16.1,16.1,43.42,83.6,13.22,3.78,59.85,17.17,0,12.51,0.0789,14.9346303,510.494041,0.56,0.969,0.903644988,1.701098874,0.701920832
25500,"Harrisonburg, VA","Harrisonburg, VA Metro Area",0.91,28.1,17.2,43.75,79.6,18.24,27.16,61.31,6.39,0.03,20.27,0.0546,11.147053,153.41982,0.142,0.991,0.713732417,1.072006625,0.598444924
25540,"Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT Metro Area",0.65,38.1,10.1,46.18,87.7,16.51,35.67,56.45,10.49,0.09,9.45,0.0756,11.3796634,214.60553,0.023,0.966,0.657259437,1.08817522,0.621603557
25580,"Hastings, NE","Hastings, NE Micro Area",0.93,23.5,12.4,45.57,84.6,9.08,10.49,30.69,12.7,0.14,46.14,0.0538,11.3,230.589425,0.037,0.993,0.676118069,0.881723672,0.765697011
25620,"Hattiesburg, MS","Hattiesburg, MS Metro Area",0.8,29.2,21.6,48.16,80.2,17.51,11.14,60.8,19.77,0.05,16.68,0.1065,18.5190809,122.944655,0.49,0.953,0.676606103,1.089763268,0.707337942
25700,"Hays, KS","Hays, KS Micro Area",0.93,35.6,16.7,49.5,76,13.51,23.98,30.69,9.2,0.06,25.35,0.0339,13.6,293.708456,0.035,0.976,0.869319999,0.648926611,0.66659309
25720,"Heber, UT","Heber, UT Micro Area",0.59,38.7,7.8,40.8,81.7,17.36,8.1,90.4,9.9,0.06,13.22,0.0365,11.5,93.4919233,0.208,0.896,NA,0.887379873,0.585498993
25740,"Helena, MT","Helena, MT Micro Area",0.8,36.8,11.2,40.85,81.8,11.72,11.83,69.19,12.66,0.16,11.91,0.0443,10.8611769,408.362348,0.259,0.973,0.717591776,1.09968615,0.682671903
25760,"Helena-West Helena, AR","Helena-West Helena, AR Micro Area",0.8,11.3,33,49.72,79.8,18.93,4.62,33.31,22.8,0.03,12.32,0.1764,30.3,1191.93905,0.211,0.976,0.60611903,1.867963549,0.503253929
25780,"Henderson, NC","Henderson, NC Micro Area",0.79,12.1,23,50.19,87.5,20.04,8.81,55.26,27,0.12,12.84,0.1105,23.1,580.750042,0.056,1.017,0.763619071,1.242049216,0.707910828
25840,"Hermiston-Pendleton, OR","Hermiston-Pendleton, OR Micro Area",0.79,15.2,17.4,41.91,83.7,15.59,9.93,59.37,19.58,0.06,15.43,0.0868,11.0566585,236.892122,0.377,0.967,0.60972825,1.356127116,0.627123821
25860,"Hickory-Lenoir-Morganton, NC","Hickory-Lenoir-Morganton, NC Metro Area",0.74,18,16,45.59,87.7,13.81,18.82,63.95,19.8,0.07,12.83,0.0917,13.4058038,215.767704,0.029,0.987,0.687226829,0.853533532,0.599492972
25880,"Hillsdale, MI","Hillsdale, MI Micro Area",0.78,16.8,17,43.91,87.7,14.74,79.23,8.31,15.6,0.05,11.57,0.076,12.8,184.089845,0.387,0.974,0.769865851,0.916610323,1.043494233
25940,"Hilton Head Island-Bluffton-Beaufort, SC","Hilton Head Island-Bluffton-Beaufort, SC Metro Area",0.85,36.6,13.4,47.65,81.7,17.96,8.15,50.32,10.86,0.15,12.76,0.0711,10.5798451,379.178684,0.653,0.939,0.630483203,0.923345404,0.549534478
25980,"Hinesville, GA","Hinesville, GA Metro Area",0.75,18.5,17.3,40.63,71.2,16.7,13.38,60.8,20.14,0.12,11.34,0.1367,16.7594328,387.787626,0.1,0.953,0.970742086,1.193450551,0.846010612
26020,"Hobbs, NM","Hobbs, NM Micro Area",0.77,13.1,16.1,44.18,89.3,13.03,2.27,64.67,21.7,0.54,26.49,0.0661,14.3,438.845249,0.116,0.884,0.890891726,1.731812186,0.646014665
26090,"Holland, MI","Holland, MI Micro Area",0.75,22.3,10.8,40.61,89.6,12.15,84.4,10.72,13,0.02,15.77,0.0473,9.1,245.506357,0.29,0.962,0.782044418,1.098623562,0.682003715
26140,"Homosassa Springs, FL","Homosassa Springs, FL Metro Area",0.88,17.8,17.4,45.35,85.2,14.32,12.75,50.55,17.3,0.14,8.75,0.1165,15.5,296.268598,0.098,0.978,0.91111336,1.576636619,0.855886338
26220,"Hood River, OR","Hood River, OR Micro Area",0.8,30.2,12.1,43.51,91,16.85,8.4,87.74,14.8,0.09,16.7,0.0478,8.5,147.027027,0.42,0.983,0.920401365,0.954665541,0.617085201
26300,"Hot Springs, AR","Hot Springs, AR Metro Area",0.8,20.1,19.1,48.87,84.6,17.21,5.94,74.53,18.7,0.01,13.19,0.0911,17.1,644.641418,0.027,0.966,0.690377173,1.47526967,0.683014115
26340,"Houghton, MI","Houghton, MI Micro Area",0.98,32.3,21,46.45,81.7,16.11,28.15,67.71,14.02,0,13.07,0.0736,15.1903931,158.721189,0.252,0.996,0.888858101,1.429633354,1.33872974
26380,"Houma-Thibodaux, LA","Houma-Thibodaux, LA Metro Area",0.88,15.3,18.2,45.55,87.9,12.44,18.52,24.14,21.4,0.04,15.79,0.0627,13.1311118,345.609721,0.188,0.961,0.690368377,1.403027808,0.813582632
26420,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX Metro Area",0.43,31.9,14.8,48.7,84.2,18.73,8.86,33.92,16.03,0.05,19.07,0.0665,16.1765686,569.16655,0.405,0.958,0.694020815,1.005232261,0.60802567
26460,"Hudson, NY","Hudson, NY Micro Area",0.89,30.1,11.4,46.08,91.8,14.76,25.48,56.45,13.1,0.06,8.34,0.0551,9.9,145.536471,0.382,0.994,0.731592871,1.153935867,0.698682976
26500,"Huntingdon, PA","Huntingdon, PA Micro Area",0.73,15.3,13.6,40.79,88.8,11.03,17.46,63.1,12.8,0.05,7.42,0.0729,13.1,182.208933,0.256,1.014,0.498666902,0.705327959,0.875396441
26540,"Huntington, IN","Huntington, IN Micro Area",0.94,18.1,11.6,38.51,84.9,10.64,25.02,5.91,14.4,0.01,27.23,0.0516,11.8,32.972468,0.262,0.933,0.456304067,0.853045613,0.711340701
26580,"Huntington-Ashland, WV-KY-OH","Huntington-Ashland, WV-KY-OH Metro Area",0.68,19.4,18.8,47.8,87.6,12.73,44.73,63.23,23.9,0.02,18.22,0.0704,14.4053482,255.449096,0.18,0.97,0.828209285,1.680630422,1.055947912
26620,"Huntsville, AL","Huntsville, AL Metro Area",0.86,37.3,13.9,46.65,85,12.28,9.54,53.17,15.44,0.01,16.89,0.0745,13.9061816,517.326139,0.083,0.947,0.736755624,1.047710229,0.705858213
26660,"Huntsville, TX","Huntsville, TX Micro Area",0.78,18.7,23,47.01,82.4,18.53,8.71,47.75,17.27,0.03,15.11,0.0529,22.6080967,343.668773,0.371,1.041,0.646500226,1.283876808,0.551011805
26700,"Huron, SD","Huron, SD Micro Area",0.89,19.6,23.7,39.77,85.6,13.62,8.51,19.19,11.9,0.2,20.05,0.0286,12.3,258.159189,0.163,0.939,0.781778713,0.561074846,0.730120794
26740,"Hutchinson, KS","Hutchinson, KS Micro Area",0.93,20,14,43.03,83.5,11.87,18.57,30.69,12.3,0.09,18.82,0.0517,13.7,354.980327,0.221,0.964,0.813139683,0.990652856,0.74355469
26780,"Hutchinson, MN","Hutchinson, MN Micro Area",0.9,18,8.4,40,88.6,10.66,16.77,14.37,8.3,0.1,15.94,0.0377,7.9,92.2302963,0.385,0.97,0.342188746,1.661626649,0.638872603
26820,"Idaho Falls, ID","Idaho Falls, ID Metro Area",0.89,27.5,11.5,43.81,83,13.11,13.73,83.78,14.55,0,14.61,0.0477,11.5191001,228.302436,0.337,0.923,1.118836978,1.180078135,0.623580629
26860,"Indiana, PA","Indiana, PA Micro Area",0.83,22.7,16.6,46.07,81.2,15.71,10.86,63.23,16.9,0.04,13.1,0.0773,14.4,283.646322,0.229,0.979,0.661626972,2.021110044,0.778341342
26900,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Anderson, IN Metro Area",0.43,33.1,13.7,46.69,85,14.65,32.69,22.27,15.01,0,20.82,0.0695,14.178233,664.082594,0.226,0.967,0.675384042,1.176815877,0.656535727
26940,"Indianola, MS","Indianola, MS Micro Area",0.91,14.5,32.5,48.48,87.4,21.86,11.89,24.14,23.3,0.04,17.21,0.1967,30.4,0,0.399,1.087,0.63078341,0.807728509,0.52129399
26960,"Ionia, MI","Ionia, MI Micro Area",0.78,16.2,13.1,39.83,85.6,14.44,84.4,10.72,14.2,0.06,14.29,0.0815,11.1,246.524962,0.5,0.985,0.721379686,0.821114482,0.747927311
26980,"Iowa City, IA","Iowa City, IA Metro Area",0.76,47.9,16.5,47.6,76.8,17.64,8.08,11,7.96,0.02,25.22,0.0334,13.3543142,277.52381,0.11,1.009,0.650514233,1.056808385,0.734339071
27020,"Iron Mountain, MI-WI","Iron Mountain, MI-WI Micro Area",0.84,24,14.3,44.48,89.1,11.8,22.56,67.71,13.69,0.09,18.45,0.0698,11.4037837,13.0123515,0.348,0.952,0.642348464,1.433527595,0.721704325
27060,"Ithaca, NY","Ithaca, NY Metro Area",0.94,52.6,20.4,49.37,76,20.16,24.76,41.93,11.9,0.03,5.9,0.0537,13.5,122.757047,0.04,0.98,0.608747616,1.040850528,0.807084796
27100,"Jackson, MI","Jackson, MI Metro Area",0.78,21.1,15.2,44.51,84.9,15.95,79.75,10.72,13.2,0.05,12.8,0.0895,13.4,475.686434,0.284,1.004,0.61000103,1.556349834,0.737531835
27140,"Jackson, MS","Jackson, MS Metro Area",0.63,29.7,18.5,47.97,85.4,16.94,11.48,42.48,18.79,0.04,17.83,0.0854,19.6523513,357.439681,0.432,0.994,0.672835406,1.119510833,0.665419595
27160,"Jackson, OH","Jackson, OH Micro Area",0.77,15.8,20.6,42.91,87.8,13.91,68,50.22,21.7,0.02,9.71,0.1121,17.4,146.890559,0.281,0.99,NA,NA,0.983013422
27180,"Jackson, TN","Jackson, TN Metro Area",0.87,23.4,19.7,46.76,89,16.61,22.34,51.64,19.17,0.01,9.71,0.077,17.1020049,710.036106,0.284,0.973,0.693448515,1.348745612,0.57606938
27220,"Jackson, WY-ID","Jackson, WY-ID Micro Area",0.87,50.7,7.3,47.49,82.7,15.35,7.92,73.76,8.01,0.03,13.63,0.032,10.0970964,28.032477,0.182,0.974,2.780753692,1.063086446,0.621834234
27260,"Jacksonville, FL","Jacksonville, FL Metro Area",0.75,29.9,13.9,46.76,81.2,18.02,16.7,50.55,15.59,0.14,12.87,0.0818,16.6243623,499.889392,0.072,0.975,0.691072068,1.115194049,0.818312404
27300,"Jacksonville, IL","Jacksonville, IL Micro Area",0.83,20.3,14.9,43.88,82.3,10.22,9.45,10.29,10.93,0,18.53,0.0757,12.1839742,150.835116,0.666,0.972,0.618894677,1.661978945,0.450079008
27340,"Jacksonville, NC","Jacksonville, NC Metro Area",0.79,20.2,14.1,40.65,71.6,16.32,12.86,50.09,16.6,0.1,6.09,0.1176,14.7,209.04717,0.001,0.976,0.851598375,1.017108732,0.842288602
27380,"Jacksonville, TX","Jacksonville, TX Micro Area",0.78,18.1,18.7,45.1,88.4,17.23,8.21,63.84,28.1,0.03,16.29,0.0603,19.2,394.905512,0.63,0.999,0.590200471,1.350705471,0.582371443
27420,"Jamestown, ND","Jamestown, ND Micro Area",0.97,24,11.1,42.27,83.4,8.83,10.38,19.19,11.9,0.23,34.63,0.026,7.2,284.654946,0.046,1.023,0.604625606,0.812382365,0.831352385
27460,"Jamestown-Dunkirk-Fredonia, NY","Jamestown-Dunkirk-Fredonia, NY Micro Area",0.88,21.2,18.5,44.16,86.7,16.24,16.59,43.89,16,0.04,49.64,0.0787,12.4,271.383368,0.072,0.97,0.63981709,0.918217099,0.614439867
27500,"Janesville-Beloit, WI","Janesville-Beloit, WI Metro Area",0.84,21.4,14.3,41.74,85.6,14.9,9.53,6.28,14.6,0.01,34.48,0.0739,10.9,230.511251,0.094,0.986,0.631814971,1.093040178,0.648608858
27540,"Jasper, IN","Jasper, IN Micro Area",0.86,19.4,10.2,41.35,91.3,8.83,35.05,30.45,14.33,0.02,19.37,0.0311,9.68272673,319.398177,0.594,0.973,0.759829173,0.918781398,0.57709491
27600,"Jefferson, GA","Jefferson, GA Micro Area",0.75,19.7,12.5,43,91.4,15.23,12.77,55.26,19,0.06,24.07,0.0494,9.6,222.392449,0.073,0.953,0.804667944,1.13419791,0.760841609
27620,"Jefferson City, MO","Jefferson City, MO Metro Area",0.9,25.9,11.9,41.51,85,10.35,8.74,25.83,14.73,0.02,17.74,0.0677,12.9720107,265.141917,0.427,1.002,0.657619095,1.439266832,0.740052027
27700,"Jesup, GA","Jesup, GA Micro Area",0.75,12.7,21.3,45.33,84.3,14.11,15.29,60.8,27.5,0.11,14.65,0.1283,15.8,591.020518,0.16,0.943,0.622552857,NA,0.533449614
27740,"Johnson City, TN","Johnson City, TN Metro Area",0.76,25.5,19.1,48.63,85.2,14.32,23.06,61.31,20.29,0.05,17.47,0.0652,13.9911192,307.967027,0.098,0.991,0.800274541,1.668807683,0.77906452
27780,"Johnstown, PA","Johnstown, PA Metro Area",0.61,20.9,15.6,43.88,87.9,11.82,11.7,63.1,16.8,0.04,10.02,0.0831,13.5,169.099907,0.101,0.975,0.590034005,1.779953136,0.70883046
27860,"Jonesboro, AR","Jonesboro, AR Metro Area",0.88,23.2,18.9,47.44,77.6,15.22,4.68,33.31,19.04,0.01,13.16,0.0642,17.5920019,415.841308,0.3,0.959,0.628116785,1.245431544,0.651484726
27900,"Joplin, MO","Joplin, MO Metro Area",0.85,21.6,15.9,44.57,86.5,13.47,22.17,29.57,16.1,0.01,21.43,0.0598,13.440804,363.444103,0.269,0.971,0.6792613,1.253520392,0.653425611
27920,"Junction City, KS","Junction City, KS Micro Area",0.93,21.4,14.9,38.3,70.6,17.52,16.59,43.17,17.3,0.01,12.64,0.0922,17.2,484.209966,0.141,0.975,0.848384116,0.982643773,0.720811564
28020,"Kalamazoo-Portage, MI","Kalamazoo-Portage, MI Metro Area",0.75,33.2,16.5,46.23,81.1,15.35,84.4,10.72,15.64,0.02,14.74,0.0736,13.6432121,492.965058,0.214,0.964,0.709625625,1.266041378,0.68617844
28060,"Kalispell, MT","Kalispell, MT Micro Area",0.79,29.1,13.6,45.27,86.3,16.62,11.05,77.24,13.8,0.14,13.37,0.0653,12.8,305.01682,0.214,0.968,0.951177728,0.981433837,0.759922151
28100,"Kankakee, IL","Kankakee, IL Metro Area",0.83,19.8,15.1,42.64,88.7,16.72,19.98,2.23,18,0.01,17.54,0.0842,13,317.841757,0.091,0.973,0.641112232,1.698452133,0.701547526
28140,"Kansas City, MO-KS","Kansas City, MO-KS Metro Area",0.42,35.7,11.5,45.69,84.3,14.18,11.16,6.93,13.13,0.03,16.63,0.0568,13.6203876,457.933023,0.398,0.964,0.677423186,1.058213415,0.671965688
28260,"Kearney, NE","Kearney, NE Micro Area",0.93,32.1,13.8,44.34,77.1,10.96,8.72,30.69,10.05,0.19,24.22,0.0332,11.7794782,182.36592,0.155,0.967,0.833868302,0.979905245,0.707081417
28300,"Keene, NH","Keene, NH Micro Area",0.81,32.6,10.2,44.57,83.2,17.31,49.73,56.45,13.2,0.04,7.68,0.0504,9.9,187.306093,0.313,0.988,0.848126197,1.402135843,0.848603788
28340,"Kendallville, IN","Kendallville, IN Micro Area",0.79,14,9.3,41.33,85,12.15,54.55,8.31,14.8,0.01,17.55,0.0698,10.3,158.039026,0.438,0.988,0.366290575,0.881664223,0.685115408
28380,"Kennett, MO","Kennett, MO Micro Area",0.85,12.9,26.6,47,81.2,14.73,3.63,33.31,29.4,0.02,14.98,0.0787,20,502.125612,0.627,0.981,0.741784761,1.599424307,0.705277257
28420,"Kennewick-Richland, WA","Kennewick-Richland, WA Metro Area",0.84,26,14.2,42.61,83.9,16.61,4.67,32.08,16.3,0.08,9.15,0.0661,9.79887115,199.726092,0,0.93,0.723547003,1.152946443,0.58674668
28500,"Kerrville, TX","Kerrville, TX Micro Area",0.78,25.9,13.8,45.93,83.2,18.16,2.64,89.86,20.3,0.24,14.93,0.082,15.1,237.522668,0.27,0.98,0.517084967,0.792288324,0.654118634
28620,"Kill Devil Hills, NC","Kill Devil Hills, NC Micro Area",0.79,27.4,10.5,41.96,85.1,16.53,13.13,50.09,18.96,0,11.69,0.0646,12.1779956,243.030558,0.303,0.985,0.531071838,1.177344201,0.607761318
28660,"Killeen-Temple, TX","Killeen-Temple, TX Metro Area",0.85,22.4,14,42.74,76.8,14.32,6.2,55.88,17.99,0.13,12.04,0.0876,19.1125427,367.533447,0.401,0.975,0.80189627,0.973185934,0.711732373
28700,"Kingsport-Bristol-Bristol, TN-VA","Kingsport-Bristol-Bristol, TN-VA Metro Area",0.63,20,17.1,46.33,86.3,12.04,22.43,66.28,20.98,0.05,11.64,0.0774,12.4016859,348.1215,0.122,0.972,0.868811328,1.394216708,0.75095821
